"TENURE","HHSIZE","HH62PLUS","HHUNDER18","HHUNDER6","HHFIRSTMOVEIN","HHDEAR","HHDEYE","HHDREM","HHDPHY","HHDDRS","HHDOUT","HHDONEPLUS","NOHEAT","NOHOTWATER","ADDHEAT","LEAKS","MOLD","MUSTY","RODENTS_UNIT","RODENTS_BUILD","TOILET_BROK","ROACHES_NUM","WALLHOLES","FLOORHOLES","PEELPAINT","MDEFCOUNT","ANIMS","PA_FOOD","PA_CASH","PA_OTHER","PA_ANY","FOODINSECURE","UTIL_ELECTRIC","UTIL_GAS","UTIL_HEAT","UTIL_WATER","UTIL_INCLUDED","UTIL_NONE","UTILCOSTS_SUMMER","UTILCOSTS_WINTER","MUTIL","INTERUPT_UTIL","INTERUPT_PHONE","INTERUPT_CELL","INTERUPT_NONE","EMERG400_RATE","HHINC_REC1","HUDILFY20","HUDILFY21","HHPOVERTY","LEASENOW","RENTASSIST","RENTASSIST_VOUCHER","RENTOUTSIDE","RENTFEES","RENT_AMOUNT","GRENT","RENTPAID","RENTPAID_AMOUNT","MISSRENT","ALTRENT_CREDIT","ALTRENT_SAVINGS","ALTRENT_LOAN","ALTRENT_ASSET","ALTRENT_ONEPLUS","RENTBURDEN_CAT","CROWD_BDRM","CROWD_RM","HHCOVIDDIAG"
1,2,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,150,100,120,2,2,2,1,10,64600,71,68,250,1,2,2,2,2,1450,1400,1,1450,2,2,2,2,2,2,3,3,3,2
1,2,2,2,2,2015,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,150,200,188,2,2,2,1,6,50000,55,52,250,1,2,2,2,2,1600,1788,1,1600,2,2,2,2,2,2,2,3,3,2
1,3,2,1,2,2014,1,2,2,2,2,2,1,2,2,2,1,1,4,2,2,2,1,1,2,2,2,1,2,2,2,2,3,1,1,2,2,2,2,300,95,146,2,2,2,1,10,32200,31,30,155,1,2,2,2,2,1070,1216,1,1070,1,2,2,2,2,2,2,1,3,2
1,1,2,2,2,2012,1,2,2,2,2,2,1,1,1,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,200,150,163,2,2,2,1,1,24000,30,29,178,1,2,2,2,2,843,1006,1,843,1,2,2,2,2,2,2,3,3,1
1,1,1,2,2,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,110,75,84,2,2,2,1,10,83816,105,100,250,2,2,2,2,2,1450,1534,1,1450,2,2,2,2,2,2,3,3,3,2
1,2,1,2,2,2017,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,200,250,338,2,2,2,1,10,45200,50,47,250,2,2,2,2,2,2500,2838,1,2500,2,2,1,2,1,1,1,3,3,1
1,1,2,2,2,2011,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,150,60,83,2,2,2,1,10,65000,82,78,250,1,2,2,2,2,1169,1252,1,1169,2,2,2,2,2,2,3,3,3,2
2,1,2,2,2,2016,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,120,70,83,2,2,2,1,3,150000,188,179,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2014,2,1,2,2,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,13000,16,16,97,1,2,2,2,2,550,550,1,550,2,2,2,2,2,2,1,3,3,2
1,2,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,80,100,120,2,2,2,1,5,82000,90,86,250,1,2,2,2,2,2650,1400,1,2650,2,2,2,2,2,2,2,3,3,2
1,1,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,100,100,100,2,2,2,1,8,89000,112,106,250,1,2,2,2,2,1850,1950,1,1850,2,2,2,2,2,2,3,3,3,1
1,2,2,2,2,2019,2,2,2,2,2,2,2,1,2,2,2,2,5,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,80,50,58,2,2,2,1,6,54000,59,57,250,1,2,2,2,2,735,793,1,735,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2021,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,150,100,120,2,2,2,1,10,50000,63,60,250,1,2,2,2,2,3650,1400,1,3650,2,2,2,2,2,2,1,3,3,2
2,2,1,2,2,2001,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,400,500,600,2,2,2,1,10,33600,37,35,215,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,3,2,1,1,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,2,2,2,2,2,150,100,113,2,2,2,1,5,56000,55,52,250,2,2,2,2,2,1400,1513,1,1400,2,2,2,2,2,2,3,3,3,2
1,4,1,2,2,2000,2,2,2,1,2,2,1,2,2,2,2,2,5,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,150,100,120,2,2,2,1,1,45500,40,38,170,1,2,2,2,2,700,1400,1,700,2,2,2,2,2,2,4,3,2,2
1,1,1,2,2,1999,2,2,2,1,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,1,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,33816,42,40,250,1,2,2,2,2,2000,2000,1,2000,2,2,2,2,2,2,1,3,3,2
1,1,2,2,2,2009,2,2,2,1,2,2,1,1,1,1,2,2,5,2,2,1,3,2,2,2,3,2,2,2,1,1,1,1,2,2,2,2,2,600,333,400,2,2,1,2,1,700,1,1,5,1,2,2,2,2,502,902,1,502,2,2,2,2,2,2,1,3,3,2
2,3,1,2,2,1996,2,2,2,1,2,2,1,2,2,2,2,2,5,2,2,2,2,2,2,2,0,1,2,2,2,2,1,1,1,2,2,2,2,600,400,450,2,2,2,1,10,762962,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,6,2,1,2,1986,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,150,100,120,2,2,2,1,10,63252,48,46,174,1,1,2,2,2,3000,3000,1,3000,2,2,1,2,2,1,1,3,3,1
2,4,2,1,2,2010,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,1,2,2,2,2,1,1,2,2,2,2,2,70,45,51,2,2,2,1,10,76000,67,64,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,3,2,2,2,2019,2,2,2,2,2,2,2,2,3,2,1,1,5,2,1,2,1,1,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,175,175,175,2,2,2,1,10,283600,250,250,250,1,2,2,2,2,2200,2375,1,2200,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2016,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,120,80,90,2,2,2,1,5,2e+05,250,239,250,1,2,2,2,2,2175,2265,1,2175,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,1979,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,61816,78,74,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2016,2,2,2,2,2,2,2,2,1,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,2,2,2,2,405,110,184,2,2,2,1,10,145050,182,174,250,1,2,2,2,2,2095,2279,1,2095,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2017,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,110,70,80,2,2,2,1,10,308788,250,250,250,2,2,2,2,2,1800,1880,1,1800,2,2,2,2,2,2,3,3,3,1
1,3,2,1,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,150,100,120,1,1,1,2,5,34000,33,32,163,1,2,2,2,2,2850,1400,1,2850,2,2,2,2,2,2,1,3,3,2
2,1,2,2,2,2008,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,2,2,2,2,100,100,100,2,2,2,1,10,135000,170,161,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,2,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,150,80,98,2,2,2,1,10,379386,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,180,100,120,2,2,2,1,10,129000,162,154,250,1,2,2,2,2,2750,1400,1,2750,2,2,2,2,2,2,3,3,3,2
1,5,2,1,1,2019,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,4,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,1,2,1,24228,20,19,78,1,1,1,2,2,2600,2600,1,2600,2,2,2,2,2,2,4,3,3,2
1,3,2,1,1,2019,1,2,2,2,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,110,90,95,2,2,2,1,10,63000,62,59,250,1,2,2,2,2,1600,1695,1,1600,2,2,1,2,2,1,2,1,3,1
2,6,1,1,1,2006,1,2,2,1,2,2,1,1,1,1,1,2,5,1,2,1,2,2,2,1,6,2,2,2,1,1,3,2,2,2,2,1,2,150,100,120,2,2,2,1,1,126200,96,91,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,3,1,2,2,2001,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,150,100,120,2,2,2,1,8,25000,24,23,123,2,2,2,2,2,0,1400,1,0,2,2,2,2,2,2,3,3,3,2
1,3,2,1,1,2017,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,200,200,242,2,2,2,1,10,178000,174,166,250,2,2,2,2,2,3000,3242,1,3000,2,2,2,2,2,2,3,3,3,2
1,4,2,2,2,2015,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,150,275,244,2,2,2,1,7,62964,55,53,236,1,2,2,2,2,2100,2344,1,2100,2,2,2,2,2,2,2,3,3,2
2,2,2,2,2,2021,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,419000,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2011,2,2,2,2,2,2,2,2,1,2,1,2,5,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,110,60,73,2,2,2,1,10,133800,168,160,250,2,2,2,2,2,1750,1823,1,1750,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2015,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,5,30000,38,36,242,1,2,2,2,2,200,200,1,200,2,2,2,2,2,2,4,3,3,1
1,2,1,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,150,100,120,2,2,2,1,10,180000,198,188,250,2,2,2,2,2,3100,1400,1,3100,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,1991,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,3,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,811,1,1,7,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2006,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,8,15000,19,18,121,1,2,2,2,2,1896,1896,1,1896,2,2,2,2,2,2,1,3,3,2
1,5,2,1,1,2019,2,1,2,2,1,2,1,1,1,1,1,1,5,2,2,2,2,1,2,1,4,2,1,2,2,1,2,2,2,2,2,1,2,150,100,120,2,2,1,2,1,42000,34,33,133,1,2,2,2,2,361,361,1,361,1,2,2,2,2,2,4,3,3,2
1,1,1,2,2,1986,2,2,2,2,2,2,2,2,3,2,2,2,5,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,120,70,83,2,2,2,1,8,35000,44,42,250,1,2,2,2,2,525,608,1,525,2,2,2,2,2,2,3,3,3,2
1,6,2,1,1,2018,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,300,200,225,2,2,2,1,1,18000,14,13,52,1,2,2,2,2,1695,1920,1,1695,1,2,2,1,2,1,1,1,2,2
2,5,1,1,2,2017,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,600,700,908,2,2,2,1,1,102000,83,79,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,1,2,2,2,2014,2,2,2,1,2,1,1,2,2,2,2,2,5,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,6,13200,17,16,98,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2014,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,60,35,56,2,2,2,1,10,106800,134,128,250,1,2,2,2,2,1947,2003,1,1947,2,2,2,2,2,2,3,3,3,2
1,13,2,1,1,2008,2,2,2,2,2,2,2,2,2,2,1,2,5,1,2,2,4,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,390,240,278,2,2,2,1,6,113536,58,55,227,1,1,1,2,2,3326,3604,1,3326,2,2,1,1,2,1,4,2,1,1
1,1,1,2,2,2005,2,2,2,1,2,2,1,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,16000,20,19,129,2,2,2,2,2,1200,1200,1,1200,2,2,2,2,2,2,1,3,3,2
1,4,2,1,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,1,2,2,1,1,1,2,1,1,2,2,500,600,1108,2,2,2,1,8,27995,25,23,106,2,2,2,2,2,1500,2608,1,1500,2,2,2,2,2,2,1,3,3,1
1,2,2,1,2,2016,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,200,100,125,2,2,2,1,10,70000,77,73,250,1,2,2,2,2,5500,5625,1,5500,2,2,2,2,2,2,1,3,3,2
2,2,1,2,2,1960,2,2,2,1,2,2,1,1,2,2,2,1,4,2,2,1,1,1,2,1,4,2,2,2,2,2,1,1,1,1,1,2,2,400,400,983,2,2,2,1,7,32800,36,34,210,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2008,1,1,1,1,2,2,1,2,2,2,2,2,5,1,2,2,1,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,15,15,15,2,2,2,1,1,21248,27,25,171,1,1,1,2,2,1099,1114,1,1099,2,2,2,2,2,2,4,3,3,2
1,1,1,2,2,2009,2,2,1,2,2,2,1,2,2,1,1,2,5,1,2,2,1,2,2,2,3,1,1,2,2,1,1,1,2,2,2,2,2,63,70,68,2,2,2,1,1,9828,12,12,79,1,1,1,2,2,160,228,1,160,2,2,2,2,2,2,4,3,3,2
1,1,2,2,2,2019,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,2,2,2,2,1,2,1,2,2,1,3,1,1,2,2,2,2,100,80,85,1,2,1,2,1,10000,13,12,74,1,2,2,2,2,1553,1638,1,1553,2,2,2,2,2,2,1,3,3,2
2,4,1,2,2,2003,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,1,2,2,2,1,2,2,2,2,2,3,1,1,1,2,2,2,150,100,120,2,2,2,1,8,12000,11,10,45,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,2,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,75,75,75,2,2,2,1,1,98400,108,103,250,2,2,2,2,2,1800,1875,1,1800,2,2,2,2,2,2,3,3,3,1
1,3,2,2,2,1980,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,3,1,2,1,4,2,2,2,2,2,2,2,2,2,2,1,2,150,100,120,2,2,2,1,1,120000,117,112,250,1,2,2,2,1,2162,2162,1,2162,1,2,2,2,1,1,4,3,3,1
1,1,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,62000,78,74,250,1,2,2,2,2,2600,2600,1,2600,2,2,1,2,2,1,1,3,3,2
1,1,2,2,2,2011,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,4,1,1,1,3,1,2,2,2,2,1,1,1,2,2,2,2,150,150,150,2,2,2,1,1,32000,40,38,238,1,2,2,2,2,1285,1435,1,1285,2,2,2,2,2,2,2,3,3,2
1,1,2,2,2,2021,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,150,100,120,2,2,2,1,5,19000,24,23,141,1,2,2,2,2,2400,1400,1,2400,2,2,2,2,2,2,1,3,3,2
1,8,2,1,2,2019,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,300,500,450,2,2,2,1,5,85200,57,54,188,1,2,2,2,2,2400,2850,1,2400,2,2,2,2,2,2,2,3,2,2
1,1,1,2,2,2015,2,2,1,1,1,1,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,3,14952,19,18,111,1,1,2,2,2,623,623,1,623,2,2,2,2,2,2,2,3,3,2
2,2,1,2,2,2012,2,2,2,1,2,2,1,2,1,2,2,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,45080,50,47,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,2003,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,40000,50,48,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,2,1,2,2,2002,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,147000,162,154,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,2001,1,2,2,2,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,80,50,58,2,2,2,1,6,92000,116,110,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2012,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,70,70,70,2,2,2,1,8,0,63,60,250,1,2,2,2,2,0,1400,1,0,2,2,2,2,2,2,3,3,3,2
1,2,1,2,2,2017,2,2,2,2,2,2,2,2,2,2,1,2,5,2,1,2,2,1,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,160,90,108,2,2,2,1,10,85200,94,89,250,1,2,2,2,2,1600,1708,1,1600,2,2,2,2,2,2,3,3,3,2
1,2,2,1,2,1990,2,2,2,2,2,2,2,2,1,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,2,1,1,2,2,2,2,100,100,100,2,2,2,1,8,38000,42,40,213,2,2,2,2,2,960,1060,2,1375,2,1,2,2,2,1,4,3,3,2
1,3,2,1,2,2015,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,3,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,250,180,198,2,2,2,1,10,98000,96,91,250,1,2,2,2,2,1975,2173,1,1975,2,2,2,2,2,2,3,3,3,2
1,2,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,150,100,120,2,2,2,1,10,1345667,250,250,250,1,2,2,2,2,4100,1400,1,4100,2,2,2,2,2,2,3,3,3,2
1,3,2,2,2,2012,2,2,2,2,2,2,2,2,2,2,1,2,5,1,2,2,1,1,2,1,3,2,2,2,2,2,1,1,1,2,2,2,2,130,130,130,2,2,2,1,10,113100,110,105,250,2,2,2,2,2,2500,2630,1,2500,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,1990,2,2,1,1,2,2,1,2,3,2,1,1,4,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,22800,29,27,184,1,2,2,2,2,294,294,1,294,2,2,2,2,2,2,4,3,3,2
1,1,2,2,2,2004,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,275,200,219,2,2,2,1,8,65000,82,78,250,1,2,2,2,2,4600,4819,1,4600,2,2,2,2,2,2,1,3,3,2
1,1,1,2,2,1960,1,2,2,2,2,2,1,1,2,2,1,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,120,75,86,2,2,2,1,10,51816,65,62,250,1,2,2,2,2,1126,1212,1,1126,2,2,2,2,2,2,3,3,3,2
2,2,2,2,2,2007,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,120,80,90,2,2,2,1,10,336000,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,3,2,2,2,1985,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,95,60,69,2,2,2,1,1,23000,22,21,114,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,7,1,1,1,2006,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,150,100,120,2,2,2,1,10,129557,92,88,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,2,1
2,3,2,1,2,1992,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,71200,70,66,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,6,2,1,1,2011,2,1,2,2,2,2,1,2,1,1,1,1,4,1,2,1,2,2,2,2,4,2,1,2,2,1,1,2,2,2,2,2,1,150,100,120,2,2,2,1,1,70000,53,51,196,1,1,1,2,2,200,200,1,200,2,2,2,2,2,2,4,3,3,2
2,1,1,2,2,1990,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,4000,5,5,32,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,2,1,2,2,1960,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,300,175,206,2,2,2,1,10,148000,163,155,250,2,2,2,2,2,4000,4206,1,4000,2,2,2,2,2,2,2,3,3,2
1,1,2,2,2,1989,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,1,2,2,1,1,1,2,2,2,2,2,400,150,213,2,2,1,2,1,17587,22,21,131,2,1,1,2,2,455,668,1,455,2,2,2,2,2,2,4,3,3,2
2,3,2,1,2,2004,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,1,0,1,2,2,2,2,1,1,1,2,2,2,2,200,60,95,2,2,2,1,10,65000,63,61,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,1,3,2
2,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,70,100,120,2,2,2,1,10,184500,232,221,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,1,1,2,2,1990,2,2,2,2,2,2,2,2,2,2,1,2,5,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,120,150,143,2,2,2,1,9,6720,8,8,54,1,1,2,2,2,795,938,1,795,2,2,2,2,2,2,1,3,3,2
1,2,2,2,2,2008,2,2,2,2,2,2,2,1,1,1,1,1,4,2,2,2,3,1,1,1,5,2,1,2,2,1,2,2,2,2,2,1,2,150,100,120,2,2,2,1,1,129557,142,136,250,1,2,2,2,1,250,250,1,250,2,2,2,2,2,2,4,3,3,2
2,3,2,2,2,2004,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,1,1,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,27252,27,25,135,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,2,1,2,2,2005,2,1,2,1,2,2,1,2,3,1,1,1,5,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,18416,20,19,118,1,2,2,2,2,460,460,1,460,1,2,2,2,2,2,4,3,3,2
1,1,1,2,2,1980,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,100,65,74,2,2,2,1,10,18000,23,22,145,1,2,2,2,2,902,976,1,902,2,2,2,2,2,2,1,3,3,2
